,ID,Comment
0,큐리,태풍바비온대서기념으로보러옴.
1,꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂꧁꧂,체크해보겠습니다2020하반기는손을들어주세요
2,FrédéricFrançoisChopin,이건ㅅㅂ쇼팽인내가들어도가슴이웅장해진다
3,ᄉᄒ,아니어떻게고등학생이무대장악력이ㅋㅋㅋ
4,랄라,진짜레전드인건바비가저무대할때나이가19살이었다는거임ㅋㅋㅋㅋㅋ요즘고등래퍼라는프로가생겨서그렇지바비는애초에십대때쇼미1등한것부터걍쌉레전드인거ㄷㄷ
5,동글동글,바비랩앨범좀내줘제발...무대장악력ㅈ되네진짜
6,TMI,이걸이긴랩은널렸지만이걸이긴무대는아직까지도없는거같다
7,denissechuco,2020andIstillcan'tgetoverthisperformance
8,TreeT,Bobby'slevelofhypeisoutofthisworld.BeenwatchingSMTMsinceseasonone.SomehowstillgobackandlistentoBobby'ssong.Hedidn'tneeddancersorabigstage.
9,ᄏᄏ,좆나이만한무대다신못나올듯...장악력미쳣노
10,아햏햏,3:23이거눌러보지도않고어디인지알것같으면좋아요박아봐
11,그냥그냥,다시봐도느끼는거지만초반에박자놓지는거나발음뭉개지는거호흡딸리는거등등단점들이보이는데무대장악력하고간지로그걸다안보이게하네ㅋㅋㅋ진짜그두개는탑급인듯대단하다ㅋㅋ
12,HWANS,바비쇼미한번나오면씹어먹을꺼같은데
13,개팡슨.,"바비가ㅈㄴ대단한게본선2차무대빼고다피처링없이혼자함.요즘쇼미에선피쳐링이기본옵션인데.그런데도무대장악력,제스처,텐션이지려서무대를혼자해도지루하지가않음"
14,귀여운데용,3:18전설의대한민국힙찔이대량생산씬ㄷㄷ
15,김태인,누군가우리나라힙합르네상스시작이언제냐고묻는다면3:18이장면을보여주면된다
16,냠냠,지디현아바비이런애들보면ㄹㅇ무대체질따로있구나느낌얘네보다랩잘하는사람은많지만얘네처럼무대하는애들없는듯ㅋㅋ천상연옌
17,hahyunlee,"WasneveraBobbyfanfromthebeginning.Tobehonest,inthebeginningepisodesIthoughtBobbywastoooverhypedespeciallywithhisrepeatedslip-ups.Hehasdefinitelyprogressedandearnedmyrespect.LosinginthatYGshowwasprobablythebestthingthatcouldhappentohim.Thisshowhasmoldedhimintobecomingatruehip-hopartist.HeshouldgetintobecomingasolorapperinsteadofbeingintheK-Popscene.Onlyrappersink-popInowrespectisZico,Mino,andnowBobby.Goodwork."
18,유준수,"솔직히힙합을우리나라음악에서메인부류로끄집어올린장본인임.이때원곡인일리네어,MC메타의연결고리는몰라도바비의연결고리모르는사람거의없었고리스너들도연결고리비트가길거리에서나오게될줄은아무도몰랐다는데ㅋㅋㅋㅋㅋ쇼미충이란존재가만들어진게정확하게바비로인해생겨난건인정해야됨랩스킬과별개로무대씹어먹는퍼포먼스는래퍼들통틀어도손에꼽는듯"
19,홍범기,19살에고등래퍼나갈시기에쇼미더머니나와서피처링없이저렇게했다는게ㄹㅈㄷ인거임
20,-민석,2:32가사가잘안들리자희망이생긴바스코2:43관객반응이좋자의아한바스코3:56나라잃은바스코
21,무서운마네킹,쇼미시즌나율때마다보러오는데이거이기는무대가없네시발ㅋㅋㅋㅋㅋ
22,FaridaIkedaYamizaki,icanconfidentlystatethatnorapperhasthesamestagecharismaasbobby-heOWNSthestage
23,개방의군주,3:26초한국공연방송씬중에이것보다멋진컷이있을라나
24,JangWonyoung,greatestsmtmsongeveralongwithturtleshipandfear
25,CyanidePandemonium,"Absolutelynoonedoesitlikehim.Andhewasjust18here,fkninsanee."
26,EmptyNet,바비는뭐라해야하지랩보다는힙합을잘하는느낌이라해야하나
27,아대,수십번을보지만이건쇼미역대급무대임
28,ClaireK,ItisSMTM9erabutIstillcouldn'tgetoverwithSMTM3BOBBY.Hisstageperformanceisnokidding.
29,진짜울리고싶다,와너무멋있다진짜..개섹시해..이걸이제서야보다니근데얘지금어디서뭐해요이렇게멋있는데
30,InkiYun,바비때문에내일알바취소돼서바비안넘어간다돈벌기힘들다바비너는잘벌고있냐
31,DayEvery,다시보니미쳤고소름돋네허허
32,VivianaChan,"BobbyismostenergeticrapperIhaveeverseen,aftershowmethemoneyseason4andnowseason5,thereweregoodsongs,butInevergotthathyperfeelingthatBobbygaveatseason3!!!!!!"
33,mkextra05,IhopeKoreansknowBobbyisatrueworldclassrapper.YGsucksforwastinghim.Hisskillsetisoneofakind.Youcan'tfindanyonelikehim.He'sveryunique.
34,김유철,진짜바비연결고리때문에힙합자체를알게된사람들되게많을거임그당시에바비가한연결고리가영향력이지리긴했음
35,김무옥,요즘yg왜일을안하는거같냐?블핑빼고는전부소식이깜깜...바비썩혀두는거너무안타깝다ㅜ
36,김강현,쇼미9보고실망해서바비보러온사람손!
37,SuperKorean,첫아이태교를쇼미3로했더니이노래를알고있네..4살바기갘ㅋㅋㅋㅋ
38,신영광,"3:24진짜이때존나멋있었는데지금봐도진짜씹간지네,,,,"
39,ᄆᄎ,ㅋㅋ언제봐도레전드사실상인맥없이우승한래퍼중한명이지오히려아이돌이어서래퍼들한테도개까이고대진운도쓰레기였는데
40,InhoJung,ㄹㅇ쇼미3바비파급력엄청났지이때이후로힙합이대중화된듯근데그에비해바비는쇼미버프를별로못받은듯..오히려프로듀서였던일리네어가대박을쳤었지
41,AsmaaCorduva,twoseasonafterbobbyyetnoonelikeorevennearhislevelheownsthestage
42,서지석,아직도보냐고그만물어봐라내일도볼거다
43,아다,조금과장해서한국힙합역사가바뀐날이다이무대하나로얼마나많은대중들이유입됐을지
44,양말!,인생노잼일때이거봄ㄱㅅ
45,MyStory,아그댓글어디갔냐ㅋㅋㅋㅋㅋ카메라워크랑스토리만보면바비미안랩소디해서영화하나내겠다고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
46,CristinaCésar,Holysht!03:22Thepublicreactionwassick!
47,코구멍,저기서진짜간지나는건준결승이고상대가바스코인중요한무대인데그와중에차메인발견하고가서하이바이브하는여유까지보여준모습.
48,공시합격꿀팁-공시청,주기적으로듣는바비무대2020.8.
49,오마이걸아이들,쇼미시리즈중사실최고명장면ㅅㅂ무슨락페스티벌인줄;;;;힙합으로대동단결ㄸ
50,kimjunkyutie,"ThestageisBOBBY’S,doyouhearme.IT’SHISSTAGE,andthat’sfinal."
51,ninjaturtle2210,18yearsoldboywith1yearrapexperienceWONtheshow😏whatarealtalentThebestSMTMseasonever.KINGBOBBY😊
52,한국인,이게레알한국힙합에한획을그은무대아니나
53,방울윤,바비가지금나오면우승못한다고하는애들.바비가그때무대장악력만으로바스코씨잼아이언올티잡았다
54,정지성,여기마지막부분은카메라구도도진짜한몫한듯간지나는무대를더간지나게만듦그리고마지막사비에서일렉기타소리가레전드였음.
55,IGotGene,쇼미더머니역사는이무대전과후로나뉨
56,What'sUpMr.Stark,"oneofthereasonsbobbyhassuchgreatstagepresenceisbecauseheliterallygetspossessedbythebeat.Hecan'thelpbutmovehisbodyinwhateverformthemusictakes.Whetheritbethesimpledrumbeatsthatgetshimheadboppingandkneedroppingortheguitarshredsthatcausehimtolowkeyspazz.Thatkindofenergyisalreadyinthecrowdandwhenyouseehimasthevisualrepresentationofthemusic/beat,astheaudienceyoucan'thelpbutbedrawnin.Youseeiteverywherethiskidgoes.Playanyformofbeatwithinhearingdistanceandhe'llstartmoving."
57,송송아아,이무대땜에힙찔이들대량으로생산됐다ㄹㅇ나도그렇고
58,dododid,"진짜이무대볼때마다원통함ㅠㅠㅠㅠㅠㅠㅠㅠ양현석보석함에갇혀서하ㅠㅠㅠㅠㅠ계속힙합커리어쌓을수있었는데,,,"
59,예?예?,ㄹㅇ나는힙합대중성을바비가살렸다고생각함
60,K,WatchingsmtmBobbystillmakesmesodamnamazed.It'sinsanethatthisBobbyimstanningisakingwhoownsthisimmensetalentandcharismawhichclearlysethimapartfromotheridols.Wow.
61,우드드다,쇼미가거듭될수록재평가받는바비ㅋㅋ
62,디자이너,저때관중들이지금보다훨씬호응도잘해주고무대를더즐기고더잘노는것같음.지금은중독성있는훅아니면호응도잘안해주니...
63,mimyun,Therecanbebetterrappersthanhimbuthisstagepresenceisonanotherlevel...
64,박영운,바비쇼미3본선중감성팔이곡하나도안했음
65,linaqaldani,"Heisabsolutleythebest.Hefeelssogoodwhathe'sdoing.Idon'tunderstandwhyIkonandespeciallyBobbyaren'tworldwideKpopgrouporrapper.It'sreallystrange,bcztheyareonlygroupaboutwhomIwantedtoknowmore.AndBobbywithhistalentisthereasonwhyIwanttostantoikon❤️"
66,CharlesPark,"바비가대단한게뭐냐면,안그래도힙합부심,언더부심등부심이심한씬인데,yg출신아이돌연습생래퍼가들어와서,엄청안좋게봣었음.특히스윙스가극혐할정도로싫어했고,같이경쟁한바스코,올티도존나싫어했는데,결국끝나고는다들인정해줬음.특히연결고리무반주후에들어가는장면은진짜지릴뻔했다.랩을잘한다기보다힙합을잘한다는표현이맞는거같음.기존랩퍼들도랩은본인들이더잘한다하더라도,자기들에게없는부분,못하는부분을바비는가지고있기에이부분을리스펙한다고생각한다.스윙스가 정리를해줬었지.'쟤는힙합의멋을아는애'라고.아나글존나못쓰네"
67,000,저때yg연습생ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ씹오진다ㄹㅇ
68,이현주,라이브가더좋네;
69,PrincekurtMontales,WherecaniwatchSMTM3?IreallywanttoseehowBobbywonandhowhisjourneywent.
70,서재형,쇼미야바비는못데려와도..저기카메라감독이라도어떻게다시모셔오면안될까???ㅜㅜ
71,경기불,ㅋㅋㄱ엠넷은바비한테상하나줘야하는거아니냐쇼미더머니대중화에한몫햇지유툽조회수2000만뽑앗지ㅋㅋㅋ
72,Sandxxi,Whenulistentospotlightthenthis?🤣🤣🤣BRUHHHHMYEARSAREBLESS
73,오잉옹,얜그냥전날에서바이벌믹스앤매치무대하고바로다음날쇼미더머니파이널무대한거부터가레전드아닌가?바비무시하는애들존나이해안감내로라하는애들도서바이벌프로그램두개하라고하면멘탈무너질텐데바비는둘다완벽하게잘함
74,남성덕,지금봐도소름돋네시버ㄹ바스코똥줄ㅈㄴ타는표정보소
75,조성원,"좀비떼를지휘하는지휘관의모습이네,,"
76,EllaLotivio,"YGhitthejackpotthemomenttheyacceptedBobbyintbh.It'slike,YangHyunSukjustaskedforabread,butGodgavehimhamburgerinstead.Withfries."
77,ᄒᄍᄑ,쉬바ㅋㅋ피처링도없이무대혼자난도질하고다찢었네;;이건다시봐도레전드다
78,YooYoo,너무아쉽다와이지에서갇히지만않았어도벌써레전드무대수십개만들었을텐데...원통하도다
79,혜훈,"진짜쇼미올타임레전드무대간지,퍼포먼스,카메라워킹,장악력미쳤다아직넘을무대는없는듯이번쇼미9기대해봄"
80,아구창불빠따,하고싶은말다하고나서디제이킥뎃쓋하고비니로눈가리고잡소리다ㅈ까라는듯볼륨을높여줘비트에몸을띄우는게ㄹㅇ그냥힙합이였다그냥자유와통제에대한반항을패션과춤노래로다표현했다고생각한다.
81,ᄋ으아라ᅡ,이무대로전국을힙합열풍으로만들어낸장본인.바비없었으면지금쇼미더머니도없고지금국힙도이만큼못컸음20살이실력을떠나서래퍼들이극혐하는'아이돌래퍼'가국힙역사에엄청난획을그어버림
82,HaJ,내기준시발쇼미레전드는바비다
83,야코르키코르키,진짜장난아니였는데이때이후로힙합패션같은게유행했지스냅백쓰고다니고뿔태안경이랑ㅅㅂㅋㅋㅋㅋ개촌스러움지금보면
84,냥냥냥,딩고보고있나.....쇼미9나오는기념으루킬링벌스바비한번만불러줘여..바비간지아직안죽어써여
85,naneunmolla,BobbywhotookmetotherefreshingworldofKhiphop.Ireallythanksforhim.hereallywasborntobeonstageverytalented
86,letylek,Bobbyissointimidatingonstage
87,해적왕니모,솔직히말해나만듣는거아니잖아
88,Son,무대가화려하지도않고걍바비랑관객만있는게진짜레전드고힙합갬성미침중간에박자놓치고가사ㅈ도안들리는데이영상에선그딴거안중요함
89,비공개,랩은둘째치고무대장악력미쳤네;;확실히yg애들이무대장악력이ㅆㅅㅌㅊ긴해
90,윤윤,19살연습생이개빡센라인업들다이기고쇼미역대레전드시즌만듦ㄹㅇ쇼미우승자중에서도1위라고할수있는듯
91,pushmoyanteh,It’s2018yetSMTM3isstillthesuperiorseasonofSMTM.NoonecanbelikeBobby.Heleftalegacy.Istillcan’tbelieveIhadbeentherestreamingtheepisodesforhimx)KingOfTheYouth🙏🏻🙏🏻
92,ᄏᄏᄏ,갠적으로호응도1위간지1위쇼미역대급이라생각함이무대
93,NurulFarhanaLubis,Iwatchingthisin2020.Bobbycharismaisnojoke.
94,메르치보끔,진짜지금봐도소름돋는국힙역사씹레전드무대.바비를보면꼭랩을하는데딜리버리가좋아야할까라는생각이듬.오히려약간먹먹하게랩하는느낌이더좋아ㄹㅇ
95,salhwa,진짜씨벌간지는최강이다진짜랩실력은둘째치고존나멋있어씹...
96,JustinKang,"이게당시에얼마나큰사건이었냐면대형기획사아이돌연습생이그냥타고난멋그거하나로준결승까지진출함.딜리버리는안좋다는단점을무대에서보여주는멋과무대장악력으로다극복함.연습한게아니라타고났다고봐야되는데대형기획사아이돌연습생이라는딱지표를붙이고언더그라운드에서경력이엄청한우승후보이자심사위원급으로봐도되는구바스코,현빌스택스를잡았으니언더독의반란이라고할수있음.아이돌출신에타고난멋이있는걸로봤을때도끼는커리어상불가능하고박재범까지클수있을것같은데YG가뻘짓으로시간만날려버림."
97,아이엠제임스,바비가대단한게다른시즌애들보면결승가기전에다지리는무대보여주고정작결승가면별로라는생각드는데바비는결승갈때까지지리는거계속보여줌계속성장했음
98,진이,랩으로먹고사는사람들은바비한테감사해야지랩이라는문화는바비가99퍼센트알렸다고봐야함ㅋㅋㅋㅋ진짜19살이절대낼수없는간지가있다ㅋㅋㅋㅋ
99,아이묭,ㅅㅂㅋㅋㅋㅋ바비저때스무살아님?무대장악력지리네
100,Llll,진짜미친놈처럼무대조져버리네
101,wishyouwellOpO,진짜이형은ㅅㅂ존나게멋있네!!!!!!
102,진동언,지금도보는사람좋아요👈👍
103,KHS,다른동년배고등래퍼들헬리콥터모자쓰고컨셉질에재롱떨나이에ㄹㅇ힙합무대장악력으로혼자쇼미우승했었던거였네..진짜존나멋있는새끼였어ㅅㅂ;;
104,루브드,ㄹㅇ너무재능이네랩실력은둘째치고무대퍼포먼스가완성형이네ㄹㅇ무대체질연예인이다
105,쩜쩜,3:26쯤나만울컥.?.했나진짜개멋지던데평생못잊어...............
106,ᄋ3ᄋ,이거나오자마자노래방가면급식부터성인구분할거없이방마다짜고친것마냥릴레이로불러댔다ㄹ⍥중딩때남친만나러가면멋진척좀해보겠다고부르고있었음이곡하나로쇼미떡상ㄱㅆㅅㅌㅊ쳐버림
107,투명,태풍이름바비라서출첵하고감
108,OfficialMufi,Bobby'sperformancesmakespeopleshiver..
109,똥칼라파워,솔직히바비없었으면쇼미9까지방영절대못했음.그저그런프로그램으로알려졌다가갑자기소리없이사라졌겠지.
110,으눨,쇼미모든시즌통틀어최고의무대.무려청소년이이런무대를하다니..참..거참..
111,J,지금이라도바비다른소속사들어가서노래내도잘될것같은데아이돌보다는래퍼가잘어울린다
112,넌듣기만해내가해석할게,개인적으로난바비무대만한무대는없다고생각함..저때가20살이었나..?암튼저게20대초의파워...
113,Qing,"Afteryears,stilltheonlyidolwhowinSMTM,stilltheyoungestchampionoftheshow.Respect!"
114,TZ,19살이진짜힙합뭔지보여주네ㅋㅋ
115,잉이,"인기빨이아니야바비실력,무대장악력이너무오지는거임"
116,화하히히,너무많이봐서돈벌어서떳떳하게엄마만날수있어이!할때이모표정굳는타이밍까지완벽하게외워버렸다̄̈......
117,눈풀지마호흡크게,단언컨데한국힙합역사에빼놓을수는없는무대이때부터국힙이주류가됐었지
118,장민우,3:23ㄹㅇ쇼미올타임레전드급카메라워크ㅋㅋ
119,DoHwanKim,아직도보는사람손!!!바비형랩으로돌아와ㅠㅠ
120,jeminSun,바스코랑산이표정이모든걸말해준다ㅋㅋ
121,라로이,근데가사안보면뭐라하는지모르겠다그래도분명한건랩은잘한다
122,푸린짱,대학교1학년때남자새끼들전부이노래기본스킬로장착되있었음길거리술집에서도이노래거의한곡재생이였음ㅋㅋㅋㅋㅋㅋㅋㅋ
123,SNyoung,3:18쇼미역대최고명장면
124,쏘아올린작은공난쟁이가,이런걸두고무대장악력이라고하는거임
125,예삐소드,"아이콘이나바비안보인다는댓글들.사랑을했다후에해외투어했어서국내팬들도아이콘잘못봤어요.코로나전까지계속해서투어랑콘썰했고요.올초에오랜만에앨범내고방송오지게했었고요.지금은또YG가앨범안내줘서유튭만하고있습니다ㅎ전에예능서돌려말했죠.한빈이랑위너가.YG는계속귀찮게곡컨펌받으려애써야겨우앨범낼수있다고.블핑만신경쓴다고..가만있음3.4년에한번나올까말까라고.그나마아이콘이나위너는애들이작사작곡프로듀싱다하니까계속곡만들어서양회장컨펌받아요.매주.그래도잘안내주는데자작곡못하거나푸시못하는가수는썩는거지..오죽하면이수현도오빠가노래다만들어놓고군대갔는데도내내앨범안내줘서유튭만했으니.그리고아이콘구독자만720만명이고애들개인sns도기본백만명이에요.잘안보이는듯해도애들인기엄청많습니다.한국에서도콘서트하면30초매진입니다.아이콘은보통2~3일,하루2회씩콘썰했어요.팬엄청많아요.전세계합치면공식만60만명이니.유료팬아닌일반팬합침국내최고힙합가수보다....인기나돈이나..장난아님.바비솔로힙합앨범도냈었고."
126,QQioop,진짜지금까지이런레전드무대는없었다...
127,주하,이때서바이벌이랑겹쳐가지고둘다하느라정신없었을텐데우승한거...
128,정치충메르시원챔개씨발년,3:23거의뭐카메라구도영화급;;이정도면바비미안랩소디나와도되는부분
129,유현준,쇼미9사이퍼보고왔다과연쇼미9엔무대장악력으로바비를뛰어넘을래퍼가나올지가의문;
130,Luke,바비가힙합씬있다면돈주고보러갈생각있다.최고의힙합뮤지션
131,평범한시민,이거뜰때마다보고볼때마다소름돋는거나만그런가??
132,지니부기,지금트로트대란전에는힙합대란이있었지
133,sayhello,충격적인거))바비이때연습생신분이었음ㅋㅋ
134,쿄쿄,솔직히이무대보고쇼미유입된애들많잖아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
135,DarleneBeroin,2020stillcameherecozhe’soneofakind
136,nadasofiyyah,"imjustintosmtmin2020,andfinallygottoknowbobbywasthewinnerheexactlydeservesbythatalltalents"
137,흑진주권유리,바비혼자무대올라가서분위기쌉압도함...
138,혀누,무대ㅈㄴ잘가지고노네;;소름
139,에반,바비는진짜잘되면좋겠다..
140,flowerroad,beenmissingthiseraofBobbyIhopeYGEwouldlethimreleaseahiphopalbumforhisnextsoloalbumorATLEASTLETHIMDOACOLLABWITHOTHERKHHARTISTS.😩
141,BlueMist,"Afterthis,suddenlyKoreanrappersmademoremoney.LolKoreanpublicwasinterestedinHip-hopandinternationalfansdiscoveredK-hiphop.Bobbybroketheice.Idolrappersshouldthankhimtoo."
142,XiyoungX,3:24솔직히여기는인정해야된다얘들아...
143,divanai,2019anyone?
144,이대길,"솔직히난바비덕에쇼미를알게됨,,"
145,박민성,멜론으로수백번을들었어도이영상은어째맨날보고싶냐질리지가않네
146,Justapotato,Sincemyboychangbinisgoingtobeonthisshow..I'mheretogainsomeknowledge
147,김물개,힙합대시대의서막...그자체...ㅇ
148,ᄋᄋ,더대박인건쇼미더머니하면서아이콘뽑는서바이벌프로그램도같이하고있었다는거
149,오늘의밥,바비최상급쇼미캐릭터
150,Memory단아,"바비솔로앨범사랑해,수영해,텐데,런어웨이등등노래좋은거많아요꼭들어보세요!!!!!!!!!"
151,속이안좋아요,아이돌래퍼할려면요종도는해야지ㄹㅇㅋㅋ
152,VascoMad,"언제봐도관중호응,카메라앵글,분위기뭐하나빠진거없는완벽한무대인듯"
153,KR7,CamebackhereafterwatchingtheSMTM4semi-finalperformance...Thiswillalwaysbemyboy. Always.
154,예지,나는바비이무대볼때마다눈물남저어린나이에아이돌이라고무시당하면서도내가가족먹여살리겠다라는게너무보여서..가사에서부터돈없고집없는외국인노동자가왜독하고왜열심인지라는말이너무얼마나힘들었을지싶음..돈벌겠다고가족들이랑떨어져서어린나이부터연습생활했는데윈에서데뷔도떨어지고난뒤라이악물고하는게눈에보여서ㅠㅠ난저나이때매점가서쭈쭈바나사먹었지..
155,NicoleEstenote,Stillcomingbackforthis.Bobby!
156,김블리,진짜저눈보면씹미친놈같아서개멋있음..감동받을정도로간지남
157,수빈,1일1고리하루에조회수가1만씩늘어나네갓결고리
158,HTJ,랩라이브밴드관중호응카메라구도퍼포먼스지금2020이다지금봐도소름돋고감동적이다
159,비공개,바비도잘했지만악단도미친듯
160,miuk,쇼미더머니역대레전드오브레전드원탑무대
161,문지민,매번볼때마다느끼고하는말이지만ㅋㅋ피쳐링싸움없는무대가진짜세상제일멋있다
162,펭수냐옹이,난넘소름돋음..디제이밴드카메라관객너무멋짐
163,Bmickey,IseriouslyalwaysthinkthatBobby'sperformancesinSMTM3istheBESTPerformancesofalltimeseverinShowMeTheMoneySeasons.
164,Dfazirah,LEGENDARY!StillmakesmeWow!SoproudofyouBobby!
165,진도최강의진돗개,바비가진짜대단한게약안빨고네츄럴로우승한거거의힙합계의김종국임
166,vivi,YGWASTEDHISPOTENTIALASASOLOARTISTIFTHEYDIDPROMOTEPROPERLYAFTERSMTM3'SHYPEHEWOULDHAVEBEENONEOFTHOSESUCCESFULSOLOARTIST
167,흐하기모리기모리아이기모리,방탄은이거의반은할려나
168,EmpressSeung,"Hisstagepresenceisnojoke.Like.Themomenthestepsonstage,heownsyou."
169,RikaAyuMaghfiroh,LEGEND
170,doublekKim,이거본방볼때바비는아이돌에yg라는이유로우승은힘들겠다고생각했는데연결고리무대하나로진짜바비가우승할수도있겠구나라고생각을뒤집었지
171,Jeny,0:46Ionlyknowthewordsmirkonbobbyandb.iface.Literallyloveit
172,아으,"쇼미3가있었기에지금의쇼미가있고국힙씬의파이가커짐.쇼미1,2는솔직히원래힙합좋아했던사람들한테나인기있었던거고,바비연결고리,바스코187,아이언독기이3개가파급력이너무셌다.다른시즌레전드무대1개나올까말까할때쇼미3는레전드무대가3개나있음"
173,ᄋᄆᄆ,이때바비가지금하온이랑나이가같다는게믿기지않는다...어떻게학생티가하나도안나지
174,Jexel,"많은사람들은모르갰지만,바비는사실실수를한서너번했다"
175,슈가파레,바비는그냥힙합임.저렇게호소록있게랩할수있는랩퍼몇없다.
176,Lk.r,BobbyisalegendinbothKHHandKPOP
177,Saru,역대쇼미무대중아드레날린폭발시키는무대는이게원탑인듯
178,메날두,생각해보면이런무대를피쳐링없이20살짜리어린애가했다는게세삼대단하게느껴지네...
179,ᄋᄋᄋᄋ,3:18진짜봐도봐도개지린다카메라며관중들이며바비제스쳐며진짜씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
180,김지현,와이건진짜ㅋㅋㅋㅋㅋㅋㅋㅋ덤벼낼자가없다..바비는두말할것도없고카메라무빙이랑밴드가진짜맛깔나게함ㅋㅋㅋㅋㅋㅋㅋ
181,마카롱티비수위쩐다,2020하반기커리큘럼:가짜사나이->베이식->옛날쇼미->쇼미3->여기
182,박승준,바비가아이돌하는게본인선택이라뭐라하면안되지만이렇게하는애가비교적랩의비중이떨어지는아이돌판에서한곡당1분미만으로랩하는게너무아까움
183,이준협,아무리뭐라해도쇼미역대급무대라는건조회수가인증..
184,Ruso,WENEEDTHISBOBBYBACK!IT'STIMETORELEASESONGSLIKETHIS!
185,배고파,진짜쇼미8까지통틀어서최고의무대가아닌가싶다카메라워킹이나바비ㅈ간지나는제스쳐랩핑쇼미8경연은그냥저스디스빼고어우...참ㅋㅋ
186,사십육대호적없이곁방살이김딱직,진짜개씹간지네옳바른비유는아닌데히틀러를따르는나치같은모습임ㄹㅇ손흔들어재끼는거씹간지
187,x0xvhanzg.,StilloneofthebestofSMTM!
188,csong,원래아직도보는사람ㅁ이런댓글그냥그랬는데이번엔진짜ㄹㅇ궁금하다ㅋㅋㅋㅋㅋㅋ아직도보시는분!!!++맨첨엔좋아요수천천히늘더니최근엔답글달린거알림떠서들러오면백의자리숫자하나씩올라가있네ㄷ...
189,moodragon,이때부터였다쇼미더머니비니열풍을일으킨게우원재가아닌바비가시발점이였다
190,기호,바비이때가20살임개찢었다ㄹㅇ고랩애들이랑은급이다름
191,AmongManDuSAJANG,얘는아이돌잘하는래퍼임
192,오니정,03:24무빙봐진짜..퍼포먼스혼자서뭐야대단해
193,김해사는코인깎는노친네,이새끼없었으면쇼미는5쯤나오고없어졌음ㅇㅇyg연습생이이럴줄누가알았어
194,부밍시스템업업,와추억이다연결고리ㅠ옛날쇼미가찐이었는데
195,ᄏ아나나피,6년지났는데도아직도소름돋아서계속봄
196,구원자TV,이때“그”의나이19...
197,iKON'sDahlia,ItseemsKoreansstillgobacktoBobby'sstages.DoKoreansstillgivehimtherecognitionhedeserves?ThismanwasacatalystinmakingSMTMandHip-HopreallypopularinKorea.Bobbydon'tseemtoflauntitbuthe'salegend.
198,apfhd0819,야관객들손흔드는거보면이게신천지아니냐
199,YaraJelly,"ItissaidthatBobby'scontractwillendthis2022/21Thequestionhereis...willherenewwithyge,willheleave?"
200,gunrosemadisonsebastian,"Istillcan'tbelievethisisthatboyfromvirginiawhocriedwhenhevideocallhismom,thatmemberwhowasawkwardwithanothermembernamedJunhoe,andtheboyfromikonwhosmileswithhiseyesdisappearing"
201,이상관람가,솔직히바비보다랩잘하고쇼미를잘이해한사람못봄
202,투명케찹병,진짜미친새기같다존나멋져
203,돈구멍너는,아이언독기와더불어쇼미역대최고투탑무대전설반박불가
204,반동무,2020에들어도최고의무대중하나네요.6년전의전율이...
205,blablabla3888,"today,4yearsago..a18yearsoldTRAINEErapperidolnamedBobbywinsShowMeTheMoney3"
206,두줄김밥,급식때점심시간되면밥먹고와서딱틀어서애들이랑봐줬어야됐음
207,Aidenᐛ,쇼미더머니역사상가장완벽에가까운무대같다..
208,윤지원,6년이지났는데조오온나멋있다진짜
209,Lara,YGalltheway-Bobby
210,Ramones,랩을아무리더잘해도이무대만큼간지가안남.생각나서볼때마다소름돋음
211,JamesDean,당시에보고또보고계속보다가몇년만에다시봤는데도소름이쫙쫙돋네.쇼미역대원탑공연인정?
212,vagabondo2000,1980년대초일본tv에등장한대한민국대표국민가수조용필오빠.26:45그당시세이코년이발꿈치도못따라가던인기댄스가수들의충격적인장면https://www.youtube.com/watch?v=3gvPPVGDQ2k
213,우성,태풍이름이바비라생각나서왔습니다..
214,크리스,실력이출중한데아이돌이라는타이틀때문에저평가받는느낌
215,융라,3:24진짜이건카메라감독도상줘야한다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
